ID,Layer,Raw_material,Fire,Patina,Cortex,Cortex_position,Class,Blank,Blank_extended,Blank_technology,Technology,Bipolar_blank,Preservation,Length,Width,Thickness,Elongation,Robustness,Platform_width,Platform_thickness,Platform_ratio,Platform_type,Platform_shape,Dorsal_thinning,Bulbar_scars,Bulb,Bulb_type,Lip,Lip_type,Curvature,Torsion,Torsion_simplified,Off.axis,Section,Blank_shape,Scar_pattern,Scar_pattern_2,Distal_end,Plunging,Bladelet_negatives,Typology_simplified,Typology,Retouch_position,Dorsal_ret_localization,Ventral_ret_localization,Retouch_left_right,Retouch_uni_bilateral,Retouch_length
CTC_1855,gic,Fine-grained chert,FALSE,FALSE,1-33%,Distal,Blank,Bladelet,Bladelet,Carinated,Semi-cortical,FALSE,Complete,10.19999981,5,1.200000048,2.039999962,4.166666501,0.5,0.5,1,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1856,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,22.70000076,5.300000191,2.299999952,4.283018858,2.304347957,2.200000048,0.200000003,11.00000007,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1857,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,17.60000038,7.400000095,2.5,2.378378399,2.960000038,0.800000012,0.100000001,8,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1858,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,15,7.199999809,1.600000024,2.083333389,4.499999814,2.200000048,0.100000001,22.00000015,Linear,Linear,FALSE,TRUE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1859,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,16.60000038,3.299999952,1.700000048,5.030303219,1.941176388,0.200000003,0.100000001,2,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,1L,yes,FALSE,Triangular,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1860,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,11.39999962,6.199999809,1.5,1.838709672,4.133333206,1.799999952,0.200000003,8.999999627,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Straight,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1862,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,12.19999981,3.299999952,1.700000048,3.696969693,1.941176388,0.699999988,0.100000001,6.999999776,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,1R,yes,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1863,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,15.5,9.100000381,2.299999952,1.703296632,3.956521987,1.899999976,0.200000003,9.499999739,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Triangular,Irregular,Unidirectional parallel,NA,Irregular,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1864,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Debordant,Maintenance,FALSE,Complete,26.20000076,8.899999619,3.5,2.943820437,2.542857034,3.099999905,2.299999952,1.347826073,Plain,Oval,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1865,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Carinated,Optimal,FALSE,Complete,8.899999619,3.5,0.699999988,2.542857034,5.000000085,1.5,0.100000001,14.99999978,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1866,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,7,4.599999905,0.899999976,1.521739162,5.111111141,1.399999976,0.100000001,13.99999955,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Polyhedral,Convex,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1867,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Tablet,Maintenance,FALSE,Proximal,15,16.60000038,8.100000381,0.903614437,2.049382667,11.80000019,5.099999905,2.313725571,Faceted,Rectangular,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1868,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,21.5,35.59999847,11.10000038,0.60393261,3.20720696,19.5,8.800000191,2.215909043,Plain,Irregular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Polyhedral,Irregular,Unidirectional,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1869,gic,Fine-grained chert,FALSE,FALSE,33-66%,Left,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Distal,28.79999924,17.79999924,17.70000076,1.617977555,1.005649631,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Irregular,Crossed,NA,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1870,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,14.80000019,6.300000191,1.600000024,2.349206308,3.937500061,2.099999905,0.800000012,2.624999842,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Direct,Continuous left,NA,Unilateral left,Unilateral,NA
CTC_1871,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Core-Tool,Flake,Flake,Optimal production,Optimal,FALSE,Distal,16.60000038,26,25.5,0.638461553,1.019607843,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,Endscraper carinated,Endscraper carinated,NA,NA,NA,NA,NA,15
CTC_1872,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Tablet,Maintenance,FALSE,Complete,4.699999809,7.800000191,2.200000048,0.602564063,3.545454555,2.799999952,2,1.399999976,Faceted,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Flat,Irregular,Unidirectional,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1873,gic,Fine-grained chert,FALSE,FALSE,1-33%,Right,Blank,Flake,Flake,Tablet,Maintenance,FALSE,Complete,13.60000038,29.29999924,7.5,0.464163848,3.906666565,23.89999962,8.199999809,2.914634168,Faceted,Rectangular,FALSE,TRUE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Flat,Irregular,Unidirectional,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1874,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,31.79999924,17.29999924,9.100000381,1.838150326,1.901098738,5,2.700000048,1.851851819,Plain,Irregular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved slightly,0,no,FALSE,Lateral steep,Oval,Transversal,NA,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1875,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,18.20000076,7.199999809,2.400000095,2.527777951,2.999999801,1.700000048,0.400000006,4.250000056,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,1L,yes,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1876,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,15.10000038,8.600000381,2.200000048,1.75581392,3.909090998,2.599999905,1.299999952,2,Plain,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1877,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,12.89999962,9.699999809,3.5,1.329896894,2.771428517,4.800000191,1.700000048,2.823529445,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Polyhedral,Comma-like,Unidirectional convergent,NA,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1878,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Maintenance carinated,Maintenance,FALSE,Complete,13.5,6.599999905,2.200000048,2.045454575,2.999999892,1.399999976,0.300000012,4.666666402,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Straight,1L,yes,FALSE,Polyhedral,Convergent,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1879,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,10.80000019,3.5,0.699999988,3.08571434,5.000000085,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1880,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,10.30000019,7.5,1.5,1.373333359,5,1.5,0.5,3,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Flat,Comma-like,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1881,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,11,6.599999905,1.399999976,1.666666691,4.714285726,0.100000001,0.100000001,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1882,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,9.5,6.199999809,1.600000024,1.532258112,3.874999823,2.5,0.200000003,12.49999981,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1883,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,27.70000076,9.300000191,1.399999976,2.978494645,6.642857392,0.200000003,0.300000012,0.66666665,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1884,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,14.5,9,1.399999976,1.611111111,6.428571538,2,0.300000012,6.666666402,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1885,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,13,9,2.5,1.444444444,3.6,5.199999809,1.899999976,2.736842039,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Unidirectional parallel,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1886,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Neo-crest,Maintenance,FALSE,Complete,17.39999962,5.800000191,2.099999905,2.999999836,2.761904978,0.100000001,0.100000001,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Unidirectional parallel + crossed,Other,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1887,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Spall,Maintenance,FALSE,Complete,10.10000038,2.099999905,2,4.80952421,1.049999952,0.100000001,0.100000001,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,1L,yes,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1888,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Neo-crest,Maintenance,FALSE,Proximal,35.29999924,8.899999619,3.099999905,3.966292219,2.870967707,1.5,0.699999988,2.142857179,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel + crossed,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Direct,Mesial right;Proximal right,NA,Unilateral right,Unilateral,NA
CTC_1889,gic,Fine-grained chert,TRUE,FALSE,33-66%,NA,Core,Flake,Flake,Semi-cortical,Semi-cortical,FALSE,NA,27.89999962,25.60000038,45.90000153,1.089843719,0.557734195,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1890,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Neo-crest,Maintenance,FALSE,Distal,20.20000076,6.699999809,1.6,3.014925573,4.187499881,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved slightly,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel + crossed,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1891,gic,Fine-grained chert,FALSE,FALSE,33-66%,Right,Blank,Bladelet,Bladelet,Semi-cortical,Semi-cortical,FALSE,Complete,19.10000038,7.199999809,3.099999905,2.652777901,2.322580655,2.599999905,2.900000095,0.896551662,Plain,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1892,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,9.800000191,2.200000048,1,4.454545445,2.200000048,0.800000012,0.600000024,1.3333333,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1893,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Lateral,Maintenance,FALSE,Complete,19.60000038,16.5,7.099999905,1.187878811,2.323943693,3.200000048,0.800000012,4,Plain,Winged,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Straight,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional parallel,NA,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1894,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Lateral,Maintenance,FALSE,Complete,16.29999924,9.399999619,2.400000095,1.734042542,3.916666352,1.299999952,1,1.299999952,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Comma-like,Unidirectional parallel,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1895,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,10,5.900000095,1.399999976,1.694915227,4.214285854,1.8,0.2,9,Linear,Linear,FALSE,TRUE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Convex,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1896,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,12.30000019,5.699999809,1.600000024,2.157894843,3.562499828,0.100000001,0.100000001,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1897,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,12.69999981,5.300000191,1.600000024,2.396226293,3.31250007,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1898,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,7.699999809,5.300000191,1,1.4528301,5.300000191,1.700000048,0.200000003,8.500000112,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Trapezoidal,Convex,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1899,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Carinated,Optimal,FALSE,Complete,11.80000019,5.699999809,1.700000048,2.070175541,3.35294097,2,0.200000003,9.999999851,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,Retouched bladelet,Point Castelcivita,Direct,Continuous right,NA,Unilateral right,Unilateral,NA
CTC_1900,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,12,7.199999809,1.700000048,1.666666711,4.235293887,2.099999905,1,2.099999905,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1901,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,15.89999962,11.89999962,4,1.336134465,2.974999905,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,NA,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1902,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,12.30000019,6.699999809,2.099999905,1.835820976,3.190476245,1.700000048,1,1.700000048,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,1R,yes,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1903,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,8.600000381,5.300000191,1.299999952,1.622641523,4.076923373,0.800000012,0.100000001,8,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1904,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Carinated,Optimal,FALSE,Complete,12.69999981,5.900000095,1.5,2.152542306,3.933333397,2,0.200000003,9.999999851,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1905,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Debordant,Maintenance,FALSE,Complete,27,12.89999962,6.599999905,2.093023318,1.954545425,2.700000048,1.600000024,1.687500005,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1906,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Carinated,Optimal,FALSE,Complete,13.60000038,5.699999809,0.800000012,2.385965059,7.124999655,1.600000024,0.300000012,5.333333201,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Irregular,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1907,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Tool,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Mesial,NA,7.099999905,1.799999952,NA,3.944444496,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,NA,FALSE,FALSE,Retouched bladelet,Bladelet with lateral retouch,Inverse,NA,Continuous left,Unilateral left,Unilateral,NA
CTC_1908,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,11.39999962,8.899999619,2.099999905,1.280898888,4.238095249,2.700000048,0.300000012,8.999999801,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Irregular,Unidirectional convergent,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1909,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,11.19999981,4.5,1.299999952,2.488888847,3.461538589,1.5,0.800000012,1.874999972,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1910,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,11.19999981,7,2,1.599999973,3.5,1.700000048,0.200000003,8.500000112,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional convergent,NA,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1911,gic,Fine-grained chert,TRUE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,29.5,9.100000381,3,3.241758106,3.03333346,1.899999976,1.200000048,1.583333251,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved slightly,1L,yes,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1912,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,14.80000019,6.800000191,2,2.176470555,3.400000095,3.200000048,0.200000003,16,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1913,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,11.39999962,5.800000191,1.600000024,1.965517111,3.625000065,2,0.800000012,2.499999963,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
